path, href
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LAKES ACT 1976/index.html, s64.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LAKES ACT 1976/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/rtada1977326/
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LAKES ACT 1976/index.html, s4.html#conduct
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LOTTERIES ACT 1964/index.html, s2a.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/BUILDING AND CONSTRUCTION INDUSTRY TRAINING LEVY ACT 1999/index.html, s3.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/BUILDING AND CONSTRUCTION INDUSTRY TRAINING LEVY ACT 1999/index.html, s15.html#rate_of_levy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/BUILDING AND CONSTRUCTION INDUSTRY TRAINING LEVY ACT 1999/index.html, s15.html#value
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s9.html#treatment_and_care_needs
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s13.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s16.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s17.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s18.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s19.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s20.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s21.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s9.html#treatment_and_care_needs
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s25.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s9.html#treatment_and_care_needs
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s9.html#treatment_and_care_needs
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s9.html#treatment_and_care_needs
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s41.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s42.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s44.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/lpa2006179/
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s9.html#treatment_and_care_needs
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s65.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s75.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s76.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s81.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, s93.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LIFETIME CARE AND SUPPORT CATASTROPHIC INJURIES ACT 2014/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/cla2002194/
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s5.html#conduct
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PROFESSIONAL ENGINEERS ACT 2023/index.html, s7.html#professional_engineer
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s5.html#human_rights
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s5.html#human_rights
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s5.html#human_rights
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s5.html#human_rights
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s5.html#human_rights
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s5.html#human_rights
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s5.html#human_rights
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/hra2004148/s37.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/hra2004148/s38.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/HUMAN RIGHTS ACT 2004/index.html, s5.html#human_rights
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/NUDITY ACT 1976/index.html, s1a.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/LEGISLATIVE ASSEMBLY BROADCASTING ACT 2001/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s4.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s111a.html#protected_matter
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s111b.html#matter_protected_by_the_commonwealth
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165b.html#offset
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165b.html#offset
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165j.html#offsets_policy
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165b.html#offset
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165b.html#offset
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165b.html#offset
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/pada2007236/s134.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/pada2007236/s134.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s111b.html#matter_protected_by_the_commonwealth
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s133.html#exempt_development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s133.html#exempt_development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s133.html#exempt_development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/pada2007236/s138ak.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, http://www.austlii.edu.au/au/legis/act/consol_act/pada2007236/s138ak.html
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s147aa.html#concurrent_document
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s147aa.html#concurrent_document
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s147aa.html#concurrent_document
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s111a.html#protected_matter
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s147aa.html#concurrent_document
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165b.html#offset_condition
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165d.html#offset_manager
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165d.html#offset_manager
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s165c.html#offset_management_plan
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
/Users/home/projects/selenium-py/ACT-LEGISLATION_HTML copy/PLANNING AND DEVELOPMENT ACT 2007/index.html, s7.html#development
